Transacao,Data de compra,ID Consumidor,ID Produto,Quantidade
6794,3/19/2020,5597,16,5
6795,3/19/2020,8115,8,4
6796,3/19/2020,5207,12,2
6797,3/19/2020,169,20,3
6798,3/19/2020,7633,20,4
6799,3/19/2020,125,7,4
6800,3/19/2020,9209,1,4
6801,3/19/2020,9726,8,4
6802,3/19/2020,5852,10,3
6803,3/19/2020,322,13,4
6804,3/19/2020,4049,9,6
6805,3/19/2020,7127,3,3
6806,3/19/2020,760,1,3
6807,3/19/2020,1396,11,6
6808,3/19/2020,6652,19,6
6809,3/20/2020,5486,2,3
6810,3/20/2020,1826,14,2
6811,3/20/2020,8534,14,3
6812,3/20/2020,1390,12,3
6813,3/20/2020,9634,6,3
6814,3/20/2020,7337,17,3
6815,3/20/2020,5023,17,5
6816,3/20/2020,6289,10,5
6817,3/20/2020,6227,12,5
6818,3/20/2020,770,12,6
6819,3/20/2020,9976,4,3
6820,3/20/2020,8769,18,2
6821,3/21/2020,543,9,4
6822,3/21/2020,7051,2,5
6823,3/21/2020,7517,13,3
6824,3/21/2020,1431,4,5
6825,3/21/2020,7286,4,4
6826,3/21/2020,4807,19,5
6827,3/21/2020,9784,18,3
6828,3/21/2020,352,12,4
6829,3/21/2020,9638,8,4
6830,3/21/2020,5746,8,5
6831,3/21/2020,6559,19,4
6832,3/21/2020,9256,13,4
6833,3/21/2020,5023,20,6
6834,3/21/2020,5872,13,6
6835,3/21/2020,7842,6,5
6836,3/21/2020,9848,9,6
6837,3/21/2020,3552,11,4
6838,3/21/2020,10002,19,3
6839,3/21/2020,9383,4,5
6840,3/21/2020,4350,6,6
6841,3/21/2020,8760,18,3
6842,3/21/2020,2688,1,3
6843,3/21/2020,3755,12,4
6844,3/21/2020,3961,7,2
6845,3/21/2020,8708,5,5
6846,3/22/2020,3177,20,3
6847,3/22/2020,7015,1,3
6848,3/22/2020,7486,8,5
6849,3/22/2020,3610,18,3
6850,3/22/2020,6075,9,2
6851,3/22/2020,9125,18,5
6852,3/22/2020,10154,11,3
6853,3/22/2020,1794,11,5
6854,3/22/2020,2242,12,4
6855,3/22/2020,2998,1,6
6856,3/22/2020,3016,14,4
6857,3/22/2020,4655,18,3
6858,3/22/2020,1117,1,4
6859,3/22/2020,5717,13,2
6860,3/22/2020,6406,1,5
6861,3/22/2020,7149,15,4
6862,3/22/2020,4925,6,2
6863,3/22/2020,1038,13,4
6864,3/22/2020,9728,16,5
6865,3/22/2020,5974,17,5
6866,3/22/2020,5602,16,5
6867,3/22/2020,1533,16,3
6868,3/23/2020,6094,9,2
6869,3/23/2020,474,8,3
6870,3/23/2020,8427,1,3
6871,3/23/2020,3902,17,5
6872,3/23/2020,6997,10,2
6873,3/23/2020,1183,7,3
6874,3/23/2020,4029,17,6
6875,3/23/2020,430,3,4
6876,3/23/2020,2224,16,4
6877,3/23/2020,3097,10,4
6878,3/23/2020,1050,6,4
6879,3/23/2020,1228,12,5
6880,3/23/2020,8204,17,5
6881,3/23/2020,9904,8,4
6882,3/23/2020,10121,11,5
6883,3/23/2020,4983,6,4
6884,3/23/2020,8685,4,5
6885,3/23/2020,7158,7,5
6886,3/23/2020,4609,10,4
6887,3/23/2020,1532,16,4
6888,3/23/2020,5144,6,5
6889,3/23/2020,1601,17,5
6890,3/23/2020,1785,3,4
6891,3/23/2020,4094,4,6
6892,3/23/2020,9942,3,5
6893,3/23/2020,5973,2,5
6894,3/23/2020,2528,20,6
6895,3/23/2020,4579,7,5
6896,3/24/2020,9294,15,5
6897,3/24/2020,43,5,4
6898,3/24/2020,1519,17,5
6899,3/24/2020,4655,13,3
6900,3/24/2020,4485,14,3
6901,3/24/2020,9478,2,2
6902,3/24/2020,5151,13,3
6903,3/24/2020,7155,6,7
6904,3/24/2020,2582,19,7
6905,3/24/2020,5466,13,4
6906,3/24/2020,8164,4,5
6907,3/24/2020,494,11,5
6908,3/24/2020,1002,14,4
6909,3/24/2020,1334,1,3
6910,3/24/2020,9381,15,5
6911,3/24/2020,487,2,6
6912,3/24/2020,2378,18,7
6913,3/24/2020,6305,10,3
6914,3/24/2020,2234,17,5
6915,3/24/2020,4301,13,3
6916,3/25/2020,8638,1,4
6917,3/25/2020,4807,17,5
6918,3/25/2020,2678,12,3
6919,3/25/2020,4437,7,5
6920,3/25/2020,7337,5,3
6921,3/25/2020,7576,14,4
6922,3/25/2020,6730,20,4
6923,3/25/2020,697,18,6
6924,3/25/2020,7410,6,4
6925,3/25/2020,5295,5,4
6926,3/25/2020,639,11,5
6927,3/25/2020,2048,13,5
6928,3/25/2020,5207,13,4
6929,3/25/2020,8294,6,4
6930,3/25/2020,9586,13,5
6931,3/25/2020,7595,15,4
6932,3/25/2020,1554,9,3
6933,3/25/2020,2341,3,4
6934,3/25/2020,3207,14,3
6935,3/25/2020,3285,6,4
6936,3/25/2020,2135,17,2
6937,3/25/2020,4846,15,5
6938,3/25/2020,5820,20,4
6939,3/25/2020,644,4,5
6940,3/25/2020,2551,18,2
6941,3/25/2020,7292,13,2
6942,3/25/2020,7128,15,5
6943,3/25/2020,5481,2,3
6944,3/26/2020,3306,10,4
6945,3/26/2020,5070,15,4
6946,3/26/2020,1660,1,3
6947,3/26/2020,4960,18,3
6948,3/26/2020,1593,3,3
6949,3/26/2020,4068,6,5
6950,3/26/2020,1991,7,5
6951,3/26/2020,3390,13,4
6952,3/26/2020,3210,17,7
6953,3/26/2020,2434,5,4
6954,3/26/2020,7622,7,5
6955,3/26/2020,6171,6,4
6956,3/26/2020,9317,5,5
6957,3/26/2020,815,16,4
6958,3/26/2020,340,16,5
6959,3/26/2020,1191,20,4
6960,3/26/2020,1334,14,5
6961,3/26/2020,9786,3,4
6962,3/26/2020,741,9,5
6963,3/26/2020,7121,18,4
6964,3/26/2020,569,7,4
6965,3/26/2020,3285,3,5
6966,3/26/2020,6025,11,4
6967,3/26/2020,8355,19,6
6968,3/26/2020,3826,10,6
6969,3/26/2020,7862,11,5
6970,3/26/2020,5341,5,3
6971,3/26/2020,99,4,3
6972,3/26/2020,4026,14,6
6973,3/26/2020,7223,18,4
6974,3/26/2020,9064,18,4
6975,3/26/2020,3162,2,2
6976,3/27/2020,2309,4,5
6977,3/27/2020,4461,12,5
6978,3/27/2020,8139,11,4
6979,3/27/2020,1022,3,6
6980,3/27/2020,1792,16,4
6981,3/27/2020,6710,16,5
6982,3/27/2020,6905,14,2
6983,3/27/2020,2769,15,3
6984,3/27/2020,2475,17,2
6985,3/27/2020,4325,11,3
6986,3/27/2020,4541,19,4
6987,3/27/2020,9087,17,6
6988,3/27/2020,6387,16,6
6989,3/27/2020,8381,13,3
6990,3/27/2020,8315,7,4
6991,3/27/2020,1470,6,3
6992,3/27/2020,1744,8,3
6993,3/27/2020,4571,16,6
6994,3/27/2020,6524,18,6
6995,3/27/2020,7134,13,4
6996,3/27/2020,1787,13,6
6997,3/27/2020,1748,12,3
6998,3/27/2020,3880,5,3
6999,3/27/2020,6209,19,3
7000,3/27/2020,2986,1,4
7001,3/28/2020,9414,13,5
7002,3/28/2020,3854,13,5
7003,3/28/2020,7153,6,3
7004,3/28/2020,9630,1,3
7005,3/28/2020,2482,15,3
7006,3/28/2020,6808,9,5
7007,3/28/2020,4029,8,4
7008,3/28/2020,6162,5,2
7009,3/28/2020,5898,8,3
7010,3/28/2020,9782,12,6
7011,3/28/2020,5343,10,4
7012,3/28/2020,1959,10,5
7013,3/28/2020,8823,16,4
7014,3/28/2020,6569,17,3
7015,3/28/2020,9352,15,3
7016,3/28/2020,759,16,5
7017,3/28/2020,7965,14,3
7018,3/28/2020,9944,8,5
7019,3/28/2020,10080,7,3
7020,3/28/2020,3180,4,6
7021,3/28/2020,5726,18,4
7022,3/28/2020,6933,5,5
7023,3/28/2020,2481,11,5
7024,3/28/2020,8947,16,4
7025,3/28/2020,1004,20,4
7026,3/28/2020,1070,10,3
7027,3/28/2020,8336,14,6
7028,3/28/2020,9469,12,4
7029,3/28/2020,5605,17,4
7030,3/28/2020,1297,17,6
7031,3/28/2020,6608,6,5
7032,3/29/2020,7261,15,5
7033,3/29/2020,4157,17,3
7034,3/29/2020,7977,5,2
7035,3/29/2020,8414,17,4
7036,3/29/2020,7051,1,3
7037,3/29/2020,2464,8,5
7038,3/29/2020,1820,13,5
7039,3/29/2020,2118,15,4
7040,3/29/2020,2947,9,4
7041,3/29/2020,3231,9,3
7042,3/29/2020,2200,1,5
7043,3/29/2020,5740,20,4
7044,3/29/2020,992,12,4
7045,3/29/2020,4797,11,3
7046,3/29/2020,9300,20,7
7047,3/29/2020,9235,11,2
7048,3/29/2020,7594,3,4
7049,3/29/2020,3826,2,3
7050,3/29/2020,2760,10,4
7051,3/29/2020,7863,1,3
7052,3/29/2020,4925,10,6
7053,3/29/2020,3293,5,4
7054,3/29/2020,9820,15,5
7055,3/29/2020,782,14,3
7056,3/29/2020,3197,15,2
7057,3/29/2020,7550,20,7
7058,3/30/2020,8293,3,5
7059,3/30/2020,1548,12,5
7060,3/30/2020,9743,6,4
7061,3/30/2020,4846,3,4
7062,3/30/2020,7121,6,5
7063,3/30/2020,1390,12,3
7064,3/30/2020,2769,16,4
7065,3/30/2020,3411,10,2
7066,3/30/2020,5738,18,4
7067,3/30/2020,4225,12,3
7068,3/30/2020,7403,4,2
7069,3/30/2020,9307,7,7
7070,3/30/2020,4693,16,6
7071,3/30/2020,789,7,3
7072,3/30/2020,2462,4,4
7073,3/30/2020,1686,18,4
7074,3/30/2020,4518,13,4
7075,3/30/2020,2371,13,4
7076,3/30/2020,8697,9,5
7077,3/30/2020,4029,9,4
7078,3/30/2020,9752,20,6
7079,3/30/2020,7063,20,6
7080,3/30/2020,1785,20,2
7081,3/30/2020,3065,7,5
7082,3/30/2020,6841,11,4
7083,3/30/2020,4257,5,2
7084,3/30/2020,749,18,5
7085,3/30/2020,2335,11,2
7086,3/30/2020,3440,19,5
7087,3/30/2020,7171,18,3
7088,3/30/2020,57,9,7
7089,3/30/2020,1676,9,4
7090,3/30/2020,9868,15,6
7091,3/31/2020,10026,4,5
7092,3/31/2020,1430,15,4
7093,3/31/2020,10134,15,6
7094,3/31/2020,4592,15,5
7095,3/31/2020,4892,15,4
7096,3/31/2020,1035,12,4
7097,3/31/2020,5898,11,3
7098,3/31/2020,9854,10,4
7099,3/31/2020,5102,16,2
7100,3/31/2020,9378,6,2
7101,3/31/2020,965,16,2
7102,3/31/2020,8769,16,6
7103,3/31/2020,9253,4,2
7104,3/31/2020,9937,13,3
7105,3/31/2020,9944,17,3
7106,3/31/2020,2063,3,5
7107,3/31/2020,1420,10,3
7108,3/31/2020,4094,14,3
7109,3/31/2020,8704,15,4
7110,3/31/2020,7171,10,2
7111,3/31/2020,4284,14,3
7112,3/31/2020,9725,9,3
7113,3/31/2020,1281,20,6
7114,3/31/2020,2378,5,6
7115,3/31/2020,3961,4,3
7116,3/31/2020,5592,17,5
7117,3/31/2020,8325,15,6
7118,3/31/2020,7711,11,5
7119,3/31/2020,4386,9,5
7120,3/31/2020,6262,17,4
7121,3/31/2020,8391,4,3
7122,4/1/2020,838,11,3
7123,4/1/2020,5851,16,2
7124,4/1/2020,5913,13,4
7125,4/1/2020,9937,19,5
7126,4/1/2020,8068,10,6
7127,4/1/2020,9967,6,6
7128,4/1/2020,2130,7,2
7129,4/1/2020,2528,2,5
7130,4/1/2020,1693,17,5
7131,4/1/2020,4579,11,3
7132,4/1/2020,7782,19,5
7133,4/1/2020,2263,13,5
7134,4/1/2020,4373,7,4
7135,4/1/2020,3747,6,6
7136,4/1/2020,5418,8,5
7137,4/1/2020,9251,19,5
7138,4/1/2020,3,8,6
7139,4/1/2020,7127,12,6
7140,4/1/2020,7917,17,4
7141,4/1/2020,1731,6,5
7142,4/1/2020,5542,19,3
7143,4/1/2020,3681,1,4
7144,4/1/2020,3436,5,5
7145,4/1/2020,2139,11,4
7146,4/2/2020,4508,18,5
7147,4/2/2020,1662,13,5
7148,4/2/2020,9898,20,3
7149,4/2/2020,5379,1,5
7150,4/2/2020,10024,8,5
7151,4/2/2020,5894,4,4
7152,4/2/2020,3247,10,1
7153,4/2/2020,7239,7,3
7154,4/2/2020,5265,10,3
7155,4/2/2020,4610,2,4
7156,4/2/2020,487,7,4
7157,4/2/2020,4914,14,5
7158,4/2/2020,5295,20,5
7159,4/2/2020,181,16,6
7160,4/2/2020,5088,8,4
7161,4/2/2020,7132,8,5
7162,4/2/2020,9892,13,2
7163,4/2/2020,3185,19,5
7164,4/2/2020,6681,20,4
7165,4/2/2020,1720,1,5
7166,4/2/2020,4823,9,6
7167,4/2/2020,7812,13,6
7168,4/2/2020,7776,7,2
7169,4/2/2020,4120,3,4
7170,4/3/2020,1499,14,6
7171,4/3/2020,5303,20,2
7172,4/3/2020,2570,4,4
7173,4/3/2020,4175,15,3
7174,4/3/2020,4775,20,3
7175,4/3/2020,2866,5,3
7176,4/3/2020,1447,4,5
7177,4/3/2020,5809,9,3
7178,4/3/2020,10253,16,5
7179,4/3/2020,4637,18,4
7180,4/3/2020,8014,6,4
7181,4/3/2020,7370,13,4
7182,4/3/2020,4914,1,4
7183,4/3/2020,9197,7,3
7184,4/3/2020,8351,11,2
7185,4/3/2020,2531,12,3
7186,4/3/2020,7261,8,2
7187,4/3/2020,8947,20,5
7188,4/3/2020,6348,16,6
7189,4/3/2020,875,6,4
7190,4/3/2020,1484,20,5
7191,4/3/2020,3085,10,5
7192,4/3/2020,2735,8,5
7193,4/3/2020,5235,15,4
7194,4/4/2020,395,14,4
7195,4/4/2020,5642,17,5
7196,4/4/2020,7441,15,6
7197,4/4/2020,3501,1,5
7198,4/4/2020,5536,11,4
7199,4/4/2020,1022,2,4
7200,4/4/2020,8815,6,5
7201,4/4/2020,4771,6,4
7202,4/4/2020,8235,14,3
7203,4/4/2020,1553,12,4
7204,4/4/2020,4780,15,5
7205,4/4/2020,125,11,3
7206,4/4/2020,983,10,5
7207,4/4/2020,5427,6,5
7208,4/4/2020,3601,8,4
7209,4/4/2020,7929,15,4
7210,4/4/2020,2670,4,4
7211,4/4/2020,976,3,5
7212,4/4/2020,5895,4,3
7213,4/4/2020,5985,13,6
7214,4/4/2020,7584,7,5
7215,4/4/2020,6305,3,5
7216,4/4/2020,6061,2,4
7217,4/4/2020,875,9,4
7218,4/4/2020,6957,5,3
7219,4/4/2020,1770,5,4
7220,4/4/2020,6223,15,2
7221,4/4/2020,7656,7,2
7222,4/5/2020,9271,8,4
7223,4/5/2020,1718,15,6
7224,4/5/2020,1022,7,3
7225,4/5/2020,2817,17,6
7226,4/5/2020,4409,3,5
7227,4/5/2020,1553,19,3
7228,4/5/2020,8834,19,5
7229,4/5/2020,7786,12,3
7230,4/5/2020,2500,6,5
7231,4/5/2020,9909,18,4
7232,4/5/2020,2769,5,3
7233,4/5/2020,6105,18,3
7234,4/5/2020,4958,16,3
7235,4/5/2020,5110,8,3
7236,4/5/2020,10253,17,5
7237,4/5/2020,6305,4,3
7238,4/5/2020,9097,14,5
7239,4/5/2020,3295,19,3
7240,4/5/2020,9892,15,5
7241,4/5/2020,9931,7,3
7242,4/5/2020,8239,6,3
7243,4/5/2020,511,14,3
7244,4/5/2020,6033,11,2
7245,4/5/2020,6033,13,5
7246,4/5/2020,5465,8,4
7247,4/5/2020,8418,6,2
7248,4/6/2020,1614,2,4
7249,4/6/2020,6744,5,6
7250,4/6/2020,3504,3,4
7251,4/6/2020,8351,6,5
7252,4/6/2020,7107,9,3
7253,4/6/2020,8963,3,5
7254,4/6/2020,2070,9,5
7255,4/6/2020,8709,1,4
7256,4/6/2020,178,4,4
7257,4/6/2020,9642,13,4
7258,4/6/2020,3195,15,6
7259,4/6/2020,8039,1,3
7260,4/6/2020,7977,15,5
7261,4/6/2020,7989,4,5
7262,4/6/2020,5148,7,4
7263,4/6/2020,1926,9,4
7264,4/6/2020,4044,19,6
7265,4/6/2020,4250,14,3
7266,4/6/2020,4647,18,3
7267,4/6/2020,3961,6,5
7268,4/7/2020,4626,9,5
7269,4/7/2020,2118,5,4
7270,4/7/2020,8865,20,3
7271,4/7/2020,7606,4,6
7272,4/7/2020,3819,7,4
7273,4/7/2020,1553,12,5
7274,4/7/2020,8355,12,5
7275,4/7/2020,770,11,3
7276,4/7/2020,3747,12,4
7277,4/7/2020,1259,19,2
7278,4/7/2020,7910,7,4
7279,4/7/2020,3245,9,6
7280,4/7/2020,1259,17,3
7281,4/7/2020,7782,13,6
7282,4/7/2020,7977,1,4
7283,4/7/2020,9456,14,4
7284,4/7/2020,4250,8,5
7285,4/7/2020,6683,16,5
7286,4/7/2020,6444,18,5
7287,4/7/2020,6608,5,5
7288,4/7/2020,7851,5,7
7289,4/7/2020,8267,6,5
7290,4/7/2020,5283,8,6
7291,4/7/2020,5518,2,5
7292,4/7/2020,2228,13,3
7293,4/7/2020,6751,12,1
7294,4/7/2020,1377,9,5
7295,4/7/2020,4397,12,5
7296,4/7/2020,6677,15,4
7297,4/8/2020,645,3,6
7298,4/8/2020,7958,19,6
7299,4/8/2020,5310,14,2
7300,4/8/2020,5720,15,3
7301,4/8/2020,9820,18,3
7302,4/8/2020,4069,16,5
7303,4/8/2020,5644,15,2
7304,4/8/2020,1124,20,3
7305,4/8/2020,5985,19,7
7306,4/8/2020,8371,20,5
7307,4/8/2020,6318,17,4
7308,4/8/2020,7952,16,4
7309,4/8/2020,7788,18,6
7310,4/8/2020,9263,1,3
7311,4/8/2020,441,18,2
7312,4/8/2020,3746,2,3
7313,4/8/2020,340,14,4
7314,4/8/2020,1370,12,5
7315,4/8/2020,9728,18,5
7316,4/8/2020,1850,2,5
7317,4/8/2020,9540,20,6
7318,4/8/2020,4873,11,3
7319,4/8/2020,9601,7,3
7320,4/8/2020,5155,11,4
7321,4/8/2020,6564,7,3
7322,4/8/2020,8274,2,4
7323,4/8/2020,3397,12,3
7324,4/8/2020,7356,6,3
7325,4/8/2020,8683,12,4
7326,4/8/2020,1578,18,4
7327,4/8/2020,502,6,3
7328,4/8/2020,8294,12,3
7329,4/8/2020,8995,5,4
7330,4/8/2020,8830,7,1
7331,4/9/2020,344,17,3
7332,4/9/2020,4495,8,5
7333,4/9/2020,2310,7,6
7334,4/9/2020,4607,14,4
7335,4/9/2020,2035,3,2
7336,4/9/2020,7409,14,3
7337,4/9/2020,2649,13,3
7338,4/9/2020,965,20,4
7339,4/9/2020,3797,5,4
7340,4/9/2020,815,12,5
7341,4/9/2020,4284,10,3
7342,4/9/2020,4049,16,6
7343,4/9/2020,10009,2,6
7344,4/9/2020,4391,15,4
7345,4/9/2020,619,1,6
7346,4/9/2020,5294,12,4
7347,4/9/2020,1615,3,4
7348,4/9/2020,4495,14,3
7349,4/9/2020,8087,19,4
7350,4/9/2020,1939,6,4
7351,4/9/2020,4718,6,5
7352,4/9/2020,5401,4,6
7353,4/9/2020,1180,7,5
7354,4/9/2020,5589,12,6
7355,4/9/2020,564,11,5
7356,4/10/2020,9129,8,5
7357,4/10/2020,8592,11,3
7358,4/10/2020,1185,9,4
7359,4/10/2020,7113,7,5
7360,4/10/2020,4071,10,5
7361,4/10/2020,4878,6,3
7362,4/10/2020,5851,9,4
7363,4/10/2020,9285,5,3
7364,4/10/2020,244,9,4
7365,4/10/2020,843,15,4
7366,4/10/2020,1571,15,2
7367,4/10/2020,6462,19,6
7368,4/10/2020,7035,7,4
7369,4/10/2020,9182,5,5
7370,4/10/2020,789,7,2
7371,4/10/2020,1722,14,2
7372,4/10/2020,9953,8,4
7373,4/10/2020,257,11,4
7374,4/10/2020,4892,14,3
7375,4/10/2020,8760,7,4
7376,4/10/2020,6714,4,4
7377,4/10/2020,4676,11,3
7378,4/10/2020,1871,2,5
7379,4/10/2020,2298,4,6
7380,4/10/2020,1468,8,4
7381,4/10/2020,2234,12,3
7382,4/10/2020,9644,5,5
7383,4/10/2020,3601,16,2
7384,4/10/2020,4235,17,2
7385,4/10/2020,5350,11,4
7386,4/10/2020,2885,8,3
7387,4/10/2020,8691,16,4
7388,4/10/2020,704,11,5
7389,4/10/2020,564,17,4
7390,4/10/2020,8482,4,3
7391,4/11/2020,5081,5,4
7392,4/11/2020,7307,7,5
7393,4/11/2020,4571,13,6
7394,4/11/2020,1282,11,4
7395,4/11/2020,6095,4,6
7396,4/11/2020,7836,14,5
7397,4/11/2020,6726,19,5
7398,4/11/2020,4003,6,6
7399,4/11/2020,4006,1,6
7400,4/11/2020,1798,7,3
7401,4/11/2020,3833,15,6
7402,4/11/2020,7633,1,4
7403,4/11/2020,817,18,5
7404,4/11/2020,1041,18,4
7405,4/11/2020,5555,17,5
7406,4/11/2020,1930,14,2
7407,4/11/2020,3087,9,4
7408,4/11/2020,1329,4,4
7409,4/11/2020,8945,16,4
7410,4/11/2020,9928,19,6
7411,4/11/2020,1202,16,4
7412,4/11/2020,5660,6,4
7413,4/11/2020,3661,2,5
7414,4/12/2020,7331,13,6
7415,4/12/2020,1056,7,5
7416,4/12/2020,2151,6,2
7417,4/12/2020,9134,3,3
7418,4/12/2020,2970,1,7
7419,4/12/2020,3311,17,4
7420,4/12/2020,7148,13,4
7421,4/12/2020,5398,8,4
7422,4/12/2020,8228,12,2
7423,4/12/2020,4676,7,4
7424,4/12/2020,5401,16,4
7425,4/12/2020,9143,15,5
7426,4/12/2020,4303,6,3
7427,4/12/2020,6259,12,5
7428,4/12/2020,3424,16,3
7429,4/12/2020,109,8,4
7430,4/12/2020,5594,20,3
7431,4/12/2020,9224,10,6
7432,4/12/2020,9115,19,6
7433,4/13/2020,1460,2,5
7434,4/13/2020,1175,16,2
7435,4/13/2020,6100,16,3
7436,4/13/2020,8915,11,5
7437,4/13/2020,3599,12,2
7438,4/13/2020,7149,13,4
7439,4/13/2020,6048,14,5
7440,4/13/2020,9006,2,4
7441,4/13/2020,487,14,6
7442,4/13/2020,272,15,5
7443,4/13/2020,5148,4,5
7444,4/13/2020,2467,5,6
7445,4/13/2020,9728,3,5
7446,4/13/2020,5341,15,4
7447,4/13/2020,5341,16,2
7448,4/13/2020,3941,3,4
7449,4/13/2020,4691,4,4
7450,4/13/2020,5346,6,3
7451,4/13/2020,6415,8,4
7452,4/13/2020,3518,12,2
7453,4/13/2020,4956,10,7
7454,4/13/2020,1117,14,4
7455,4/13/2020,280,10,4
7456,4/13/2020,6531,6,5
7457,4/13/2020,2215,3,3
7458,4/13/2020,3706,3,3
7459,4/14/2020,7563,15,5
7460,4/14/2020,8391,9,3
7461,4/14/2020,4221,14,3
7462,4/14/2020,4211,6,7
7463,4/14/2020,9536,4,3
7464,4/14/2020,9178,5,4
7465,4/14/2020,9461,7,6
7466,4/14/2020,5834,12,5
7467,4/14/2020,2828,4,5
7468,4/14/2020,4250,13,4
7469,4/14/2020,2139,17,4
7470,4/14/2020,8683,8,4
7471,4/14/2020,7633,15,4
7472,4/14/2020,10081,18,5
7473,4/14/2020,6780,4,3
7474,4/14/2020,8928,5,2
7475,4/14/2020,1588,2,5
7476,4/14/2020,498,18,3
7477,4/14/2020,2686,20,4
7478,4/14/2020,6787,13,6
7479,4/14/2020,8466,8,4
7480,4/14/2020,4374,20,4
7481,4/15/2020,5294,16,4
7482,4/15/2020,5466,16,5
7483,4/15/2020,9376,17,5
7484,4/15/2020,9842,6,5
7485,4/15/2020,3904,12,5
7486,4/15/2020,8915,5,4
7487,4/15/2020,7652,14,4
7488,4/15/2020,3823,18,5
7489,4/15/2020,9928,5,5
7490,4/15/2020,4391,16,6
7491,4/15/2020,5895,4,4
7492,4/15/2020,6138,10,5
7493,4/15/2020,3177,3,4
7494,4/15/2020,7261,3,3
7495,4/15/2020,2587,1,2
7496,4/15/2020,5346,12,3
7497,4/15/2020,10002,8,5
7498,4/15/2020,5605,12,3
7499,4/15/2020,9480,20,3
7500,4/15/2020,2868,7,2
7501,4/15/2020,5099,16,2
7502,4/15/2020,498,11,4
7503,4/15/2020,8110,14,6
7504,4/16/2020,4483,6,2
7505,4/16/2020,554,5,5
7506,4/16/2020,733,16,6
7507,4/16/2020,5208,4,5
7508,4/16/2020,6227,16,4
7509,4/16/2020,7104,4,4
7510,4/16/2020,510,10,4
7511,4/16/2020,1593,19,3
7512,4/16/2020,4477,9,5
7513,4/16/2020,4960,17,5
7514,4/16/2020,7685,1,6
7515,4/16/2020,162,15,3
7516,4/16/2020,652,10,4
7517,4/16/2020,8418,15,2
7518,4/16/2020,4068,18,5
7519,4/16/2020,7586,12,2
7520,4/16/2020,6304,11,4
7521,4/16/2020,2352,20,4
7522,4/16/2020,3656,7,4
7523,4/16/2020,7940,19,3
7524,4/16/2020,3548,20,4
7525,4/16/2020,5481,9,2
7526,4/16/2020,7406,1,6
7527,4/16/2020,9169,15,5
7528,4/16/2020,4693,16,3
7529,4/17/2020,272,17,6
7530,4/17/2020,6851,15,3
7531,4/17/2020,9350,2,6
7532,4/17/2020,9435,5,4
7533,4/17/2020,4583,9,3
7534,4/17/2020,7279,20,4
7535,4/17/2020,6230,19,4
7536,4/17/2020,7627,10,5
7537,4/17/2020,4545,20,4
7538,4/17/2020,7055,17,3
7539,4/17/2020,7282,14,4
7540,4/17/2020,7413,11,3
7541,4/17/2020,8042,14,4
7542,4/17/2020,1070,7,5
7543,4/17/2020,5585,15,2
7544,4/17/2020,8670,14,6
7545,4/17/2020,4796,1,4
7546,4/17/2020,5847,17,4
7547,4/17/2020,1374,17,5
7548,4/17/2020,5170,15,6
7549,4/17/2020,4528,17,6
7550,4/17/2020,9806,6,3
7551,4/17/2020,2433,6,2
7552,4/17/2020,10226,9,3
7553,4/17/2020,9919,16,4
7554,4/17/2020,8118,7,4
7555,4/18/2020,1444,20,3
7556,4/18/2020,6394,5,3
7557,4/18/2020,1624,8,3
7558,4/18/2020,4319,1,5
7559,4/18/2020,5294,17,6
7560,4/18/2020,8164,16,4
7561,4/18/2020,1334,6,2
7562,4/18/2020,9200,15,3
7563,4/18/2020,9337,15,3
7564,4/18/2020,5167,15,6
7565,4/18/2020,8742,4,5
7566,4/18/2020,1168,11,4
7567,4/18/2020,3689,9,4
7568,4/18/2020,4547,13,5
7569,4/18/2020,3928,7,6
7570,4/18/2020,9349,10,4
7571,4/18/2020,4170,6,5
7572,4/18/2020,1237,20,4
7573,4/18/2020,3953,9,2
7574,4/18/2020,4803,11,4
7575,4/18/2020,4771,6,6
7576,4/18/2020,5528,2,4
7577,4/18/2020,1367,2,3
7578,4/18/2020,2084,12,5
7579,4/18/2020,3771,12,5
7580,4/18/2020,5664,19,7
7581,4/18/2020,7286,18,3
7582,4/18/2020,7526,1,4
7583,4/18/2020,7787,15,3
7584,4/18/2020,9556,6,3
7585,4/19/2020,5765,9,4
7586,4/19/2020,7672,6,6
7587,4/19/2020,3152,14,5
7588,4/19/2020,7239,17,5
7589,4/19/2020,1636,14,5
7590,4/19/2020,478,11,3
7591,4/19/2020,1124,20,4
7592,4/19/2020,6960,8,3
7593,4/19/2020,4998,11,3
7594,4/19/2020,6499,16,3
7595,4/19/2020,7377,19,3
7596,4/19/2020,1612,1,6
7597,4/19/2020,4372,15,5
7598,4/19/2020,9931,14,2
7599,4/19/2020,9308,18,3
7600,4/19/2020,4823,6,7
7601,4/19/2020,4912,2,3
7602,4/19/2020,8259,9,3
7603,4/19/2020,2532,5,3
7604,4/19/2020,10001,11,4
7605,4/19/2020,3656,7,4
7606,4/19/2020,280,7,3
7607,4/19/2020,1053,9,5
7608,4/19/2020,8491,14,2
7609,4/19/2020,1014,3,3
7610,4/19/2020,7869,16,2
7611,4/19/2020,5560,4,3
7612,4/19/2020,7457,14,2
7613,4/20/2020,9026,5,3
7614,4/20/2020,494,8,3
7615,4/20/2020,2936,17,5
7616,4/20/2020,618,16,4
7617,4/20/2020,3469,12,3
7618,4/20/2020,7063,18,5
